real_arrival_time,trip_instance_id,expected_arrival_time,code
2024-01-06 14:24:24.373+00,399545,55500,18738
2024-01-06 14:25:35.433+00,399545,55560,18127
2024-01-06 14:26:36.23+00,399545,55620,18129
2024-01-06 14:28:51.257+00,399545,55680,18707
2024-01-06 14:29:34.46+00,399545,55740,18709
2024-01-06 14:30:17.061987+00,399545,55800,18720
2024-01-06 14:30:41.557+00,399545,55800,18711
2024-01-06 13:30:05.287+00,399556,52260,24112
2024-01-06 13:32:58.32+00,399556,52380,23731
2024-01-06 13:34:36.477+00,399556,52500,23736
2024-01-06 13:35:50.567+00,399556,52560,23712
2024-01-06 13:36:56.677314+00,399556,52620,23136
2024-01-06 13:37:41.55+00,399556,52680,23134
2024-01-06 13:40:21.51+00,399556,52800,23141
2024-01-06 13:42:06.377+00,399556,52920,23143
2024-01-06 13:43:15.263+00,399556,53040,23145
2024-01-06 13:45:27.237+00,399556,53160,23149
2024-01-06 13:47:00.727167+00,399556,53220,23151
2024-01-06 13:48:34.493+00,399556,53340,23155
2024-01-06 13:50:09.433+00,399556,53400,23503
2024-01-06 13:51:23.016855+00,399556,53460,23505
2024-01-06 13:51:57.786734+00,399556,53520,23507
2024-01-06 13:53:03.45+00,399556,53580,23509
2024-01-06 13:54:27.493+00,399556,53640,23511
2024-01-06 13:57:30.453+00,399556,53820,23513
2024-01-06 13:30:35.453+00,399557,52200,21134
2024-01-06 13:32:16.243+00,399557,52260,21132
2024-01-06 13:34:00.497+00,399557,52380,21108
2024-01-06 13:36:30.513+00,399557,52500,21106
2024-01-06 13:37:45.493+00,399557,52560,21104
2024-01-06 13:40:30.54+00,399557,52740,21102
2024-01-06 13:42:23.543+00,399557,52920,120268
2024-01-06 13:46:02.3+00,399557,53160,10123
2024-01-06 13:47:16.573+00,399557,53280,10101
2024-01-06 13:49:43.407+00,399557,53400,10103
2024-01-06 13:51:31.247+00,399557,53520,110607
2024-01-06 13:52:18.52+00,399557,53580,110601
2024-01-06 13:52:54.53+00,399557,53640,110654
2024-01-06 13:55:03.76127+00,399557,53760,30703
2024-01-06 13:56:59.53+00,399557,53880,10705
2024-01-06 13:59:02.25+00,399557,54000,123001
2024-01-06 14:00:49.553+00,399557,54120,23111
2024-01-06 14:02:27.557+00,399557,54240,23113
2024-01-06 14:04:18.513+00,399557,54360,23146
2024-01-06 14:06:54.253+00,399557,54480,23144
2024-01-06 14:08:38.373+00,399557,54600,23121
2024-01-06 14:09:58.55+00,399557,54660,23123
2024-01-06 14:11:03.41+00,399557,54720,23161
2024-01-06 14:12:14.427+00,399557,54780,23163
2024-01-06 14:13:09.37+00,399557,54840,23169
2024-01-06 13:38:20.333+00,399558,52200,21028
2024-01-06 13:39:52.44+00,399558,52260,21026
2024-01-06 13:40:39.537+00,399558,52320,21024
2024-01-06 13:41:57.527+00,399558,52380,21014
2024-01-06 13:43:11.237+00,399558,52440,21012
2024-01-06 13:44:21.23+00,399558,52500,21010
2024-01-06 13:46:35.46+00,399558,52560,21008
2024-01-06 13:47:55.393+00,399558,52680,21004
2024-01-06 13:49:12.423+00,399558,52800,21002
2024-01-06 13:50:57.243+00,399558,52920,20268
2024-01-06 13:52:35.33+00,399558,53040,10222
2024-01-06 13:53:44.407+00,399558,53160,10051
2024-01-06 13:55:34.56+00,399558,53280,10008
2024-01-06 13:56:43.367+00,399558,53400,10001
2024-01-06 13:57:51.517+00,399558,53460,10017
2024-01-06 14:00:07.353+00,399558,53580,10005
2024-01-06 14:03:05.303+00,399558,53760,10607
2024-01-06 14:03:48.28+00,399558,53820,10601
2024-01-06 14:04:45.51+00,399558,53880,10654
2024-01-06 14:07:29.307+00,399558,54060,10657
2024-01-06 14:09:27.026314+00,399558,54180,10421
2024-01-06 14:10:59.473+00,399558,54240,10423
2024-01-06 14:13:47.32+00,399558,54300,10425
2024-01-06 14:15:07.39+00,399558,54360,12211
2024-01-06 14:16:00.577+00,399558,54420,12213
2024-01-06 14:16:53.39+00,399558,54480,12215
2024-01-06 14:17:50.257+00,399558,54540,12217
2024-01-06 14:18:54.523+00,399558,54600,12219
2024-01-06 14:21:04.533+00,399558,54780,12601
2024-01-06 14:21:58.32+00,399558,54840,12603
2024-01-06 14:22:39.39+00,399558,54900,12605
2024-01-06 14:24:02.47+00,399558,54960,12611
2024-01-06 14:25:35.287+00,399558,55080,18403
2024-01-06 13:30:05.567+00,399559,52200,25132
2024-01-06 13:31:38.417+00,399559,52260,25122
2024-01-06 13:32:45.54+00,399559,52320,25116
2024-01-06 13:33:55.53+00,399559,52380,25114
2024-01-06 13:35:33.553+00,399559,52500,25108
2024-01-06 13:36:30.537+00,399559,52560,125008
2024-01-06 13:38:48.209678+00,399559,52620,21162
2024-01-06 13:40:43.513+00,399559,52680,21148
2024-01-06 13:43:11.467+00,399559,52800,121014
2024-01-06 13:44:29.29+00,399559,52860,21144
2024-01-06 13:45:31.23+00,399559,52920,21164
2024-01-06 13:46:35.563+00,399559,52980,21142
2024-01-06 13:49:43.513+00,399559,53160,11341
2024-01-06 13:51:39.37+00,399559,53220,11343
2024-01-06 13:53:53.447+00,399559,53340,11345
2024-01-06 13:54:24.169713+00,399559,53340,11345
2024-01-06 13:56:38.58+00,399559,53520,11511
2024-01-06 13:57:38.53+00,399559,53580,11513
2024-01-06 14:00:14.41+00,399559,53700,111403
2024-01-06 14:01:20.553+00,399559,53760,111405
2024-01-06 14:02:09.2906+00,399559,53820,111601
2024-01-06 14:03:05.593+00,399559,53880,11703
2024-01-06 14:03:57.597+00,399559,54000,11707
2024-01-06 14:05:23.537+00,399559,54120,12158
2024-01-06 14:06:45.483+00,399559,54180,12150
2024-01-06 14:07:32.51+00,399559,54240,12156
2024-01-06 14:09:54.557+00,399559,54420,112011
2024-01-06 14:10:46.247+00,399559,54540,112013
2024-01-06 14:11:29.517+00,399559,54660,112015
2024-01-06 14:13:38.583+00,399559,54720,112017
2024-01-06 14:14:14.204625+00,399559,54780,112019
2024-01-06 14:15:02.563+00,399559,54840,112021
2024-01-06 14:15:37.527+00,399559,54900,112023
2024-01-06 13:31:34.387+00,399560,51840,120609
2024-01-06 13:36:25.357+00,399560,52020,10705
2024-01-06 13:38:29.39+00,399560,52140,123001
2024-01-06 13:39:22.215498+00,399560,52200,23103
2024-01-06 13:40:30.44+00,399560,52260,23105
2024-01-06 13:41:26.25+00,399560,52320,23107
2024-01-06 13:34:00.437+00,399567,52500,11240
2024-01-06 13:34:59.573+00,399567,52560,11238
2024-01-06 13:36:55.538828+00,399567,52620,11236
2024-01-06 13:37:45.563+00,399567,52680,11234
2024-01-06 13:39:13.557+00,399567,52800,11232
2024-01-06 13:40:39.397+00,399567,52860,11036
2024-01-06 13:42:44.523+00,399567,52980,21002
2024-01-06 13:44:29.553+00,399567,53100,20268
2024-01-06 13:46:52.55+00,399567,53220,10222
2024-01-06 13:49:05.45+00,399567,53400,10021
2024-01-06 13:50:01.453+00,399567,53460,10027
2024-01-06 13:51:01.48+00,399567,53520,10023
2024-01-06 13:53:15.58+00,399567,53640,20657
2024-01-06 13:55:06.243+00,399567,53760,20801
2024-01-06 13:55:55.503+00,399567,53820,20803
2024-01-06 13:57:25.377+00,399567,53880,20805
2024-01-06 13:58:57.58+00,399567,53940,20807
2024-01-06 14:00:19.537+00,399567,54060,24201
2024-01-06 14:02:08.752953+00,399567,54120,24203
2024-01-06 14:02:35.237+00,399567,54180,24205
2024-01-06 14:03:35.243+00,399567,54240,24207
2024-01-06 13:32:02.324735+00,399568,52320,29928
2024-01-06 13:32:25.337+00,399568,52380,29315
2024-01-06 13:33:33.527+00,399568,52440,29317
2024-01-06 13:34:24.237+00,399568,52500,29319
2024-01-06 13:34:55.377+00,399568,52560,29328
2024-01-06 13:35:59.507+00,399568,52620,29322
2024-01-06 13:36:51.457+00,399568,52680,29124
2024-01-06 13:37:41.587+00,399568,52740,29100
2024-01-06 13:39:00.487+00,399568,52800,29128
2024-01-06 13:39:47.5+00,399568,52860,29104
2024-01-06 13:40:43.33+00,399568,52920,29102
2024-01-06 13:43:07.603383+00,399568,53040,24110
2024-01-06 13:43:55.347+00,399568,53100,24108
2024-01-06 13:45:22.53+00,399568,53220,24134
2024-01-06 13:47:30.573+00,399568,53340,24132
2024-01-06 13:49:12.513+00,399568,53400,24306
2024-01-06 13:50:36.952904+00,399568,53460,24304
2024-01-06 13:51:53.34+00,399568,53580,124202
2024-01-06 13:53:11.463+00,399568,53700,120826
2024-01-06 13:55:26.563+00,399568,53820,120820
2024-01-06 13:32:50.437+00,399572,52320,25309
2024-01-06 13:33:20.243+00,399572,52380,25316
2024-01-06 13:34:16.247+00,399572,52440,25308
2024-01-06 13:35:15.830478+00,399572,52500,25318
2024-01-06 13:36:02.58637+00,399572,52560,26116
2024-01-06 13:36:33.577+00,399572,52620,26114
2024-01-06 13:37:28.24+00,399572,52680,26112
2024-01-06 13:38:38.383+00,399572,52740,26104
2024-01-06 13:39:25.24+00,399572,52800,26102
2024-01-06 13:39:47.247+00,399572,52860,21136
2024-01-06 13:41:14.523+00,399572,52920,121026
2024-01-06 13:42:06.497+00,399572,52980,121024
2024-01-06 13:43:20.35+00,399572,53040,21174
2024-01-06 13:45:18.497+00,399572,53100,21172
2024-01-06 13:46:43.553+00,399572,53160,21118
2024-01-06 13:47:38.46+00,399572,53220,21106
2024-01-06 13:51:18.58+00,399572,53400,11341
2024-01-06 13:53:03.367+00,399572,53460,11343
2024-01-06 13:57:38.343+00,399572,53700,11303
2024-01-06 13:59:07.407+00,399572,53820,11545
2024-01-06 14:00:37.413+00,399572,53940,11543
2024-01-06 14:02:31.243+00,399572,54060,16518
2024-01-06 14:03:22.37+00,399572,54120,16516
2024-01-06 14:04:29.333+00,399572,54180,16514
2024-01-06 14:05:41.247+00,399572,54240,16501
2024-01-06 14:06:41.257+00,399572,54300,16503
2024-01-06 14:08:17.267+00,399572,54360,16505
2024-01-06 14:09:40.24+00,399572,54420,16531
2024-01-06 14:10:59.37+00,399572,54480,16701
2024-01-06 14:12:25.35+00,399572,54540,16717
2024-01-06 14:12:55.237+00,399572,54600,16713
2024-01-06 14:14:22.26+00,399572,54660,16715
2024-01-06 14:14:58.33+00,399572,54720,16721
2024-01-06 13:54:49.76+00,399574,53700,24206
2024-01-06 13:55:38.55+00,399574,53760,24204
2024-01-06 13:57:17.507+00,399574,53880,24202
2024-01-06 13:59:14.5+00,399574,53940,20826
2024-01-06 14:01:41.503+00,399574,54060,20820
2024-01-06 14:03:22.437+00,399574,54120,20822
2024-01-06 14:04:32.403+00,399574,54180,20292
2024-01-06 14:06:33.537+00,399574,54360,10032
2024-01-06 14:09:35.497+00,399574,54480,10001
2024-01-06 14:10:41.533+00,399574,54540,10017
2024-01-06 14:12:34.507+00,399574,54660,10003
2024-01-06 14:16:26.36+00,399574,54780,10401
2024-01-06 14:18:20.513+00,399574,54900,10403
2024-01-06 14:19:26.547+00,399574,54960,10405
2024-01-06 14:21:48.51+00,399574,55080,10411
2024-01-06 14:23:06.261577+00,399574,55140,10415
2024-01-06 14:24:02.46+00,399574,55200,12003
2024-01-06 14:25:26.583+00,399574,55320,12005
2024-01-06 14:26:31.56+00,399574,55380,12007
2024-01-06 14:27:34.32+00,399574,55440,12009
2024-01-06 14:28:51.437+00,399574,55560,12011
2024-01-06 14:29:48.507+00,399574,55620,12013
2024-01-06 14:31:25.343+00,399574,55740,12015
2024-01-06 14:33:35.527+00,399574,55800,12017
2024-01-06 14:34:24.466863+00,399574,55860,12019
2024-01-06 14:35:22.397+00,399574,55920,12021
2024-01-06 14:36:08.353+00,399574,55980,12023
2024-01-06 13:47:34.3+00,399576,53220,18012
2024-01-06 13:48:04.4+00,399576,53280,18010
2024-01-06 13:49:21.33+00,399576,53340,18008
2024-01-06 13:50:48.303+00,399576,53400,18006
2024-01-06 13:52:01.397+00,399576,53460,18016
2024-01-06 13:53:58.417+00,399576,53580,18004
2024-01-06 13:55:14.433+00,399576,53640,18018
2024-01-06 13:56:55.49+00,399576,53760,18002
2024-01-06 13:57:38.447+00,399576,53820,18014
2024-01-06 13:59:23.247+00,399576,53940,12410
2024-01-06 14:01:07.45+00,399576,54000,12408
2024-01-06 14:02:35.397+00,399576,54120,12406
2024-01-06 14:03:31.243+00,399576,54180,12404
2024-01-06 14:04:29.45+00,399576,54240,12402
2024-01-06 14:06:00.547+00,399576,54360,12206
2024-01-06 14:06:59.243+00,399576,54420,12204
2024-01-06 14:08:13.253+00,399576,54480,12202
2024-01-06 14:10:07.373+00,399576,54600,10408
2024-01-06 14:12:05.497+00,399576,54720,10406
2024-01-06 14:13:01.094986+00,399576,54780,10404
2024-01-06 14:14:36.54+00,399576,54900,10402
2024-01-06 14:18:09.423+00,399576,55020,10004
2024-01-06 14:19:26.267+00,399576,55080,10016
2024-01-06 14:20:24.437+00,399576,55200,10002
2024-01-06 14:23:54.297+00,399576,55320,10031
2024-01-06 14:26:45.36+00,399576,55500,20201
2024-01-06 14:28:23.293+00,399576,55560,20203
2024-01-06 14:29:57.287+00,399576,55680,20205
2024-01-06 14:31:59.243+00,399576,55740,25001
2024-01-06 14:33:15.283+00,399576,55800,25003
2024-01-06 14:34:30.658565+00,399576,55860,25005
2024-01-06 14:35:19.283+00,399576,55920,25007
2024-01-06 14:36:21.397+00,399576,56040,25009
2024-01-06 14:37:51.423+00,399576,56100,25011
2024-01-06 13:34:55.267+00,399580,52500,23020
2024-01-06 13:35:59.233+00,399580,52560,23018
2024-01-06 13:36:51.297+00,399580,52620,23016
2024-01-06 13:38:33.4+00,399580,52740,23014
2024-01-06 13:42:02.43+00,399580,52920,20618
2024-01-06 13:45:27.287+00,399580,53040,20616
2024-01-06 13:46:52.387+00,399580,53100,20614
2024-01-06 13:48:30.37+00,399580,53220,20612
2024-01-06 13:51:18.35+00,399580,53340,10015
2024-01-06 13:53:15.383+00,399580,53520,10006
2024-01-06 13:54:44.447+00,399580,53640,10241
2024-01-06 13:56:50.41+00,399580,53820,10250
2024-01-06 13:59:23.453+00,399580,53940,10233
2024-01-06 14:00:49.467+00,399580,54060,11201
2024-01-06 14:02:13.297+00,399580,54120,11203
2024-01-06 14:03:17.25+00,399580,54180,11205
2024-01-06 14:04:18.237+00,399580,54240,11207
2024-01-06 14:05:13.278911+00,399580,54360,11209
2024-01-06 14:06:35.828913+00,399580,54420,11211
2024-01-06 14:07:41.32+00,399580,54480,11213
2024-01-06 14:09:40.41+00,399580,54600,11215
2024-01-06 14:10:48.733351+00,399580,54660,16401
2024-01-06 14:12:25.337+00,399580,54780,16403
2024-01-06 14:13:05.393+00,399580,54840,16405
2024-01-06 14:14:05.297+00,399580,54900,16407
2024-01-06 13:45:22.557+00,399581,53100,18312
2024-01-06 13:47:16.53+00,399581,53220,18302
2024-01-06 13:48:34.483+00,399581,53280,18110
2024-01-06 13:49:41.185345+00,399581,53400,18142
2024-01-06 13:50:30.243+00,399581,53460,18144
2024-01-06 13:51:53.243+00,399581,53520,18146
2024-01-06 13:53:03.263+00,399581,53580,18148
2024-01-06 13:55:55.234515+00,399581,53820,17710
2024-01-06 13:56:43.333+00,399581,53880,17708
2024-01-06 13:58:05.113476+00,399581,53940,17736
2024-01-06 13:59:02.507+00,399581,54000,17706
2024-01-06 14:00:01.503+00,399581,54060,17704
2024-01-06 14:01:20.51+00,399581,54120,17702
2024-01-06 14:03:01.233+00,399581,54240,12128
2024-01-06 14:04:03.44+00,399581,54300,12144
2024-01-06 14:05:29.24+00,399581,54360,12126
2024-01-06 14:07:55.297+00,399581,54480,12124
2024-01-06 14:10:37.257+00,399581,54600,112014
2024-01-06 14:11:29.327+00,399581,54660,112012
2024-01-06 14:13:09.413+00,399581,54780,112010
2024-01-06 14:14:00.467+00,399581,54840,112008
2024-01-06 14:15:02.547+00,399581,54900,112006
2024-01-06 14:15:56.598348+00,399581,55020,112004
2024-01-06 14:17:12.982996+00,399581,55140,110414
2024-01-06 14:19:08.537+00,399581,55200,110410
2024-01-06 14:20:50.267+00,399581,55320,110276
2024-01-06 14:22:22.51+00,399581,55440,110256
2024-01-06 14:25:26.397+00,399581,55560,110250
2024-01-06 13:36:25.41+00,399582,52560,26118
2024-01-06 13:37:45.39+00,399582,52620,26110
2024-01-06 13:39:17.483+00,399582,52740,26108
2024-01-06 13:40:26.483+00,399582,52800,26106
2024-01-06 13:42:11.237+00,399582,52860,26104
2024-01-06 13:43:09.232062+00,399582,52920,26102
2024-01-06 13:43:33.517+00,399582,52980,21136
2024-01-06 13:45:22.347+00,399582,53100,21138
2024-01-06 13:47:05.317+00,399582,53160,21134
2024-01-06 13:49:43.463+00,399582,53220,21132
2024-01-06 13:52:14.28+00,399582,53340,21108
2024-01-06 13:55:43.25+00,399582,53460,21118
2024-01-06 13:56:13.277+00,399582,53520,21106
2024-01-06 13:57:38.48+00,399582,53580,21104
2024-01-06 13:59:11.25+00,399582,53760,21102
2024-01-06 14:01:24.24+00,399582,53940,120268
2024-01-06 14:03:31.32+00,399582,54060,20334
2024-01-06 14:05:41.233+00,399582,54180,20336
2024-01-06 14:06:29.257+00,399582,54240,20332
2024-01-06 14:09:23.243+00,399582,54420,20301
2024-01-06 14:10:20.247+00,399582,54480,120821
2024-01-06 14:11:42.437+00,399582,54600,120815
2024-01-06 14:13:51.23+00,399582,54720,120817
2024-01-06 14:15:37.243+00,399582,54840,24501
2024-01-06 14:17:01.3+00,399582,54960,24503
2024-01-06 14:18:24.24+00,399582,55080,24530
2024-01-06 14:19:48.287+00,399582,55140,24511
2024-01-06 14:20:33.47+00,399582,55200,24513
2024-01-06 14:21:34.223+00,399582,55260,24515
2024-01-06 14:22:43.263+00,399582,55320,24521
2024-01-06 13:44:21.247+00,399585,53040,29506
2024-01-06 13:45:22.56+00,399585,53100,29504
2024-01-06 13:46:16.503454+00,399585,53160,29502
2024-01-06 13:47:21.247+00,399585,53220,29128
2024-01-06 13:48:25.547+00,399585,53280,29104
2024-01-06 13:49:08.553+00,399585,53340,29102
2024-01-06 13:51:06.172479+00,399585,53460,24110
2024-01-06 13:51:53.24+00,399585,53520,24108
2024-01-06 13:52:50.533+00,399585,53640,24106
2024-01-06 13:54:11.48+00,399585,53700,24104
2024-01-06 13:55:34.327+00,399585,53760,24146
2024-01-06 13:57:08.567+00,399585,53880,24102
2024-01-06 13:58:45.367+00,399585,54000,20724
2024-01-06 14:00:49.497+00,399585,54120,20722
2024-01-06 14:04:06.38+00,399585,54300,20900
2024-01-06 14:05:37.407+00,399585,54360,20904
2024-01-06 14:07:29.357+00,399585,54420,20906
2024-01-06 14:10:07.243+00,399585,54600,10716
2024-01-06 14:11:25.51+00,399585,54720,110654
2024-01-06 14:14:26.247+00,399585,54840,10523
2024-01-06 14:16:10.437+00,399585,54960,10525
2024-01-06 14:16:57.902665+00,399585,55020,110423
2024-01-06 14:18:55.629382+00,399585,55080,10517
2024-01-06 14:19:17.173799+00,399585,55140,10519
2024-01-06 14:20:35.076311+00,399585,55200,12311
2024-01-06 14:21:58.517+00,399585,55320,12313
2024-01-06 14:26:00.443+00,399585,55440,12317
2024-01-06 14:27:48.337+00,399585,55560,12303
2024-01-06 14:30:23.33+00,399585,55740,12511
2024-01-06 14:31:33.367+00,399585,55800,12513
2024-01-06 14:32:23.517+00,399585,55860,12515
2024-01-06 14:33:27.533+00,399585,55920,12517
2024-01-06 14:34:39.61+00,399585,55980,12541
2024-01-06 14:35:22.557+00,399585,56040,12519
2024-01-06 14:37:01.54+00,399585,56160,12906
2024-01-06 14:37:55.801574+00,399585,56220,12902
2024-01-06 14:39:49.26+00,399585,56400,12125
2024-01-06 14:11:42.35+00,399586,53520,12024
2024-01-06 14:12:55.347+00,399586,53580,12022
2024-01-06 14:14:18.377+00,399586,53640,12020
2024-01-06 14:14:41.904824+00,399586,53700,12018
2024-01-06 14:16:31.253+00,399586,53760,12016
2024-01-06 14:17:46.247+00,399586,53880,12014
2024-01-06 14:18:46.263+00,399586,53940,12012
2024-01-06 14:20:24.247+00,399586,54000,12010
2024-01-06 14:21:20.34+00,399586,54060,12008
2024-01-06 14:22:39.277+00,399586,54120,12006
2024-01-06 14:23:54.4+00,399586,54240,12004
2024-01-06 14:25:35.547+00,399586,54360,10413
2024-01-06 14:26:45.52+00,399586,54420,10412
2024-01-06 14:28:36.263+00,399586,54540,10406
2024-01-06 14:30:01.24+00,399586,54600,10404
2024-01-06 14:31:33.28+00,399586,54720,10402
2024-01-06 14:34:39.457+00,399586,54840,10004
2024-01-06 14:36:03.497+00,399586,54900,10016
2024-01-06 14:36:52.283+00,399586,55020,10002
2024-01-06 14:39:10.233+00,399586,55140,10031
2024-01-06 14:44:38.38+00,399586,55320,20291
2024-01-06 14:45:43.293+00,399586,55440,20821
2024-01-06 14:47:13.253+00,399586,55560,20823
2024-01-06 14:50:16.307+00,399586,55680,20825
2024-01-06 14:52:01.253+00,399586,55800,24201
2024-01-06 14:53:33.447+00,399586,55860,24203
2024-01-06 14:54:31.26+00,399586,55920,24205
2024-01-06 13:53:19.49+00,399587,53640,20618
2024-01-06 13:55:59.567+00,399587,53760,20616
2024-01-06 13:56:59.583+00,399587,53820,20609
2024-01-06 13:58:45.507+00,399587,53940,20665
2024-01-06 13:59:40.497+00,399587,54000,20634
2024-01-06 14:01:07.52+00,399587,54060,20626
2024-01-06 14:02:21.25+00,399587,54120,20624
2024-01-06 14:03:35.46+00,399587,54180,20622
2024-01-06 14:05:19.25+00,399587,54300,10024
2024-01-06 14:06:13.533+00,399587,54360,10026
2024-01-06 14:06:59.56+00,399587,54420,10022
2024-01-06 14:08:47.56+00,399587,54600,10221
2024-01-06 14:10:11.247+00,399587,54720,10223
2024-01-06 14:12:55.43+00,399587,54780,20269
2024-01-06 14:14:53.533+00,399587,54900,11001
2024-01-06 14:16:48.407+00,399587,55020,21005
2024-01-06 14:18:04.377+00,399587,55080,21007
2024-01-06 14:19:31.553+00,399587,55200,21009
2024-01-06 14:20:50.557+00,399587,55260,21011
2024-01-06 14:21:58.557+00,399587,55320,21013
2024-01-06 14:22:56.557+00,399587,55380,21015
2024-01-06 14:23:44.557+00,399587,55440,21017
2024-01-06 14:27:05.59+00,399587,55560,21019
2024-01-06 13:42:14.393+00,399589,52920,24414
2024-01-06 13:43:11.25+00,399589,52980,24412
2024-01-06 13:44:12.403+00,399589,53040,24410
2024-01-06 13:46:43.4+00,399589,53100,24408
2024-01-06 13:48:08.387+00,399589,53220,24404
2024-01-06 13:49:21.527+00,399589,53280,24402
2024-01-06 13:51:11.437269+00,399589,53400,20818
2024-01-06 13:53:19.397+00,399589,53520,20820
2024-01-06 13:54:36.297+00,399589,53580,20814
2024-01-06 13:56:30.34+00,399589,53700,20812
2024-01-06 13:57:34.52+00,399589,53820,20282
2024-01-06 14:00:14.307+00,399589,54000,10032
2024-01-06 14:02:35.293+00,399589,54060,10221
2024-01-06 14:03:48.407+00,399589,54180,10223
2024-01-06 14:06:21.267+00,399589,54360,10269
2024-01-06 14:09:00.487+00,399589,54480,11201
